trace_file,game_number,generation,operator,parent_slot,child_name,parent_name,parent_word,parent_rank_reconstructed,parent_rank_logged,parent_rank_matches,child_first_word,child_first_rank,cosine_first,child_best_word,child_best_rank,cosine_best
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,7,ml_mutation,,landmarks,architectural_elements,tower,38,38,True,lighthouse,762,0.43632540106773376,observatory,732,0.2285991907119751
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,7,l_mutation,,social interactions,urban environments,city,46,46,True,social,4558,0.23628608882427216,social,4558,0.23628608882427216
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,7,ml_mutation,,conservation,cultural expressions,heritage,127,127,True,monument,6,0.4276186525821686,monument,6,0.4276186525821686
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,7,crossover,0,urban_geometric_art,urban_art,monument,6,6,True,monument,6,1.0,monument,6,1.0
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,7,crossover,1,urban_geometric_art,urban_geometric_forms,monument,6,6,True,monument,6,1.0,monument,6,1.0
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,8,l_mutation,,natural landforms,urban_art,monument,6,6,True,mountain,383,0.2599860727787018,hill,257,0.31375357508659363
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,8,s_mutation,,monumental_structures,urban_geometric_forms,monument,6,6,True,memorial,1257,0.6253046989440918,obelisk,558,0.5687103271484375
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,8,ml_mutation,,cultural symbols,conservation,monument,6,6,True,symbol,3107,0.3425259590148926,memorial,1257,0.6253046989440918
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,8,m_mutation,,anatomical regions,cultural expressions,temple,7,7,True,skull,4177,0.14555580914020538,skull,4177,0.14555580914020538
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,8,s_mutation,,urban_edifices,urban_structures,building,20,20,True,edifice,126,0.4669141173362732,residence,22,0.4746549725532532
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,8,crossover,0,urban_geometric_art,urban_art,monument,6,6,True,monument,6,1.0,monument,6,1.0
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,8,crossover,1,urban_geometric_art,urban_geometric_forms,monument,6,6,True,monument,6,1.0,monument,6,1.0
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,9,ml_mutation,,types_of_structures,urban_art,monument,6,6,True,dome,189,0.331804096698761,dome,189,0.331804096698761
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,9,l_mutation,,cultural_identity,urban_geometric_forms,monument,6,6,True,identity,8808,0.10695083439350128,memory,1403,0.28159967064857483
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,9,ml_mutation,,cultural features,conservation,monument,6,6,True,feature,779,0.19414326548576355,feature,779,0.19414326548576355
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,9,m_mutation,,architectural elements,cultural expressions,temple,7,7,True,stone,243,0.4352676570415497,stone,243,0.4352676570415497
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,9,l_mutation,,human_activities,urban_structures,building,20,20,True,activity,2078,0.3205491602420807,activity,2078,0.3205491602420807
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,9,crossover,0,geometric_art,urban_art,monument,6,6,True,monument,6,1.0,monument,6,1.0
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,9,crossover,1,geometric_art,urban_geometric_forms,monument,6,6,True,monument,6,1.0,monument,6,1.0
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,10,ml_mutation,,cultural_landmarks,urban_art,monument,6,6,True,heritage,127,0.4276186525821686,landmark,50,0.3969675600528717
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,10,ml_mutation,,commemorative_structures,urban_geometric_forms,monument,6,6,True,memorial,1257,0.6253046989440918,obelisk,558,0.5687103271484375
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,10,l_mutation,,narrative,conservation,monument,6,6,True,memory,1403,0.28159967064857483,past,601,0.11749961227178574
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,10,s_mutation,,religious sites,cultural expressions,temple,7,7,True,sanctuary,195,0.414521187543869,shrine,36,0.5389166474342346
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,10,l_mutation,,urban_movement,urban_structures,building,20,20,True,movement,6105,0.24465309083461761,flow,4547,0.1723247915506363
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,10,crossover,0,geometric_urban_art,urban_art,monument,6,6,True,monument,6,1.0,monument,6,1.0
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,10,crossover,1,geometric_urban_art,urban_geometric_forms,monument,6,6,True,monument,6,1.0,monument,6,1.0
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,11,ml_mutation,,architectural_elements,urban_art,monument,6,6,True,tower,38,0.3986489176750183,tower,38,0.3986489176750183
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,11,l_mutation,,symbolic_narratives,urban_geometric_forms,monument,6,6,True,symbol,3107,0.3425259590148926,story,1843,0.16975925862789154
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,11,s_mutation,,monumental structures,conservation,monument,6,6,True,memorial,1257,0.6253046989440918,statue,63,0.6759470701217651
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,11,l_mutation,,spiritual practices,cultural expressions,temple,7,7,True,belief,8694,0.18321476876735687,sacred,280,0.4858522117137909
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,11,s_mutation,,historic_remnants,cultural_landmarks,ruin,8,8,True,remnant,549,0.19589534401893616,remnant,549,0.19589534401893616
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,11,crossover,0,geometric_art,urban_art,monument,6,6,True,cube,5602,0.09900306910276413,monument,6,1.0
ea_llm_self_adaptive_api_1364_run2_20260722_205531.json,1364,11,crossover,1,geometric_art,urban_geometric_forms,monument,6,6,True,cube,5602,0.09900306910276413,monument,6,1.0
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,1,m_mutation,,stone in architecture,materials,stone,243,243,True,monument,6,0.4311003088951111,monument,6,0.4311003088951111
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,1,m_mutation,,grid systems,shapes,square,271,271,True,matrix,16341,0.242181196808815,array,2778,0.18446406722068787
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,1,l_mutation,,relief,nature,mountain,383,383,True,contour,31144,0.02775050327181816,elevation,8492,0.41738051176071167
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,1,s_mutation,,rail systems,transportation,train,981,981,True,rail,4971,0.6359272003173828,subway,2323,0.5458870530128479
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,1,ml_mutation,,water-related actions,sports,swim,1083,1083,True,float,2357,0.3117716908454895,float,2357,0.3117716908454895
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,1,crossover,0,architectural_materials,stone in architecture,monument,6,6,True,stone,243,0.4311003088951111,stone,243,0.4311003088951111
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,1,crossover,1,architectural_materials,materials,stone,243,243,True,stone,243,1.0000001192092896,stone,243,1.0000001192092896
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,2,ml_mutation,,cultural symbols,stone in architecture,monument,6,6,True,symbol,3107,0.3425259590148926,landmark,50,0.3969675600528717
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,2,s_mutation,,types of stone,materials,stone,243,243,True,granite,1699,0.589667797088623,marble,149,0.5828350782394409
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,2,s_mutation,,quadrilaterals,shapes,square,271,271,True,rectangle,29499,0.34478268027305603,rhombus,16479,0.0891391709446907
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,2,m_mutation,,endurance,nature,mountain,383,383,True,endurance,16468,0.12703539431095123,height,2167,0.2363780289888382
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,2,ml_mutation,,subterranean spaces,rail systems,underground,757,757,True,cave,123,0.46014678478240967,cave,123,0.46014678478240967
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,2,crossover,0,cultural_architectural_symbols,stone in architecture,monument,6,6,True,monument,6,1.0,monument,6,1.0
ea_llm_self_adaptive_api_1364_run3_20260722_210932.json,1364,2,crossover,1,cultural_architectural_symbols,cultural symbols,landmark,50,50,True,monument,6,0.3969675600528717,monument,6,0.3969675600528717
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,1,s_mutation,,box shapes,shapes,square,271,271,True,box,3121,0.16772034764289856,tile,2439,0.1916510909795761
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,1,s_mutation,,cultural traditions,holidays,festival,351,351,True,ritual,2215,0.28302904963493347,tradition,538,0.3543007969856262
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,1,l_mutation,,outdoor environments,nature,mountain,383,383,True,trail,907,0.4456479251384735,trail,907,0.4456479251384735
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,1,ml_mutation,,collective animal terms,animals,horse,800,800,True,herd,4975,0.39487341046333313,school,1141,0.1224357932806015
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,1,s_mutation,,rail transit,transportation,train,981,981,True,metro,3332,0.4272347092628479,metro,3332,0.4272347092628479
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,1,crossover,0,festive_shapes,shapes,square,271,271,True,festival,351,0.20883356034755707,square,271,1.0
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,1,crossover,1,festive_shapes,holidays,festival,351,351,True,festival,351,1.0,square,271,0.20883356034755707
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,2,m_mutation,,vehicle parking locations,outdoor environments,park,122,122,True,garage,3250,0.28358983993530273,lot,1409,0.2872765064239502
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,2,m_mutation,,construction materials,nature,stone,243,243,True,brick,647,0.608161449432373,brick,647,0.608161449432373
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,2,s_mutation,,geometric edges,shapes,square,271,271,True,edge,5013,0.26325830817222595,corner,2175,0.3781799376010895
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,2,ml_mutation,,commemorative events,holidays,festival,351,351,True,anniversary,4279,0.41176313161849976,memorial,1257,0.2749880850315094
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,2,s_mutation,,railway infrastructure,rail transit,railway,418,418,True,track,2570,0.2865307033061981,line,1188,0.5163148641586304
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,2,crossover,0,natural outdoor spaces,outdoor environments,park,122,122,True,trail,907,0.3957800567150116,river,805,0.3590691387653351
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,2,crossover,1,natural outdoor spaces,nature,stone,243,243,True,trail,907,0.1686854511499405,river,805,0.24738018214702606
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,3,m_mutation,,Cultivation Practices,outdoor environments,garden,10,10,True,cultivate,7259,0.22291648387908936,design,2084,0.2800045311450958
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,3,ml_mutation,,construction materials,nature,stone,243,243,True,steel,6041,0.3790891468524933,wood,1286,0.5374108552932739
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,3,m_mutation,,mathematical concepts,shapes,square,271,271,True,root,8857,0.21715441346168518,root,8857,0.21715441346168518
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,3,ml_mutation,,heritage,holidays,festival,351,351,True,heritage,127,0.3263433575630188,heritage,127,0.3263433575630188
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,3,ml_mutation,,transportation networks,rail transit,railway,418,418,True,network,6143,0.28687232732772827,map,1642,0.10955794155597687
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,3,crossover,0,heritage_outdoors,outdoor environments,garden,10,10,True,site,437,0.3108717203140259,monument,6,0.3192257285118103
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,3,crossover,1,heritage_outdoors,heritage,heritage,127,127,True,site,437,0.4131373465061188,monument,6,0.4276186525821686
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,4,l_mutation,,mythological narratives,heritage_outdoors,castle,3,3,True,myth,4120,0.10987897962331772,tale,1138,0.21990174055099487
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,4,m_mutation,,cultivated spaces,outdoor environments,garden,10,10,True,orchard,887,0.4182923138141632,orchard,887,0.4182923138141632
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,4,ml_mutation,,materials,nature,stone,243,243,True,tile,2439,0.3493049442768097,glass,1562,0.4437278211116791
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,4,ml_mutation,,symbols,shapes,square,271,271,True,symbol,3107,0.18861910700798035,symbol,3107,0.18861910700798035
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,4,m_mutation,,public spectacles,holidays,festival,351,351,True,spectacle,438,0.2614334523677826,spectacle,438,0.2614334523677826
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,4,crossover,0,heritage_outdoor,heritage_outdoors,castle,3,3,True,heritage,127,0.24127471446990967,heritage,127,0.24127471446990967
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,4,crossover,1,heritage_outdoor,outdoor environments,garden,10,10,True,heritage,127,0.25426754355430603,heritage,127,0.25426754355430603
ea_llm_self_adaptive_api_1364_run4_20260722_215044.json,1364,5,s_mutation,,fortified_heritage,heritage_outdoors,castle,3,3,True,palace,1,0.4844643473625183,palace,1,0.4844643473625183
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,1,l_mutation,,urban environments,shapes,square,271,271,True,plaza,85,0.49416568875312805,plaza,85,0.49416568875312805
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,1,ml_mutation,,light conditions,time of day,night,317,317,True,darkness,2811,0.44282957911491394,moonlight,1704,0.21434283256530762
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,1,l_mutation,,outdoor environments,nature,mountain,383,383,True,field,2303,0.2228340208530426,beach,168,0.2625412940979004
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,1,s_mutation,,historical studies,school subjects,history,491,491,True,past,601,0.450512170791626,heritage,127,0.4244951605796814
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,1,ml_mutation,,weather conditions,seasons,summer,974,974,True,sunny,2188,0.35820579528808594,sunny,2188,0.35820579528808594
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,1,crossover,0,historical_urban_legacies,urban environments,plaza,85,85,True,heritage,127,0.18223613500595093,heritage,127,0.18223613500595093
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,1,crossover,1,historical_urban_legacies,historical studies,heritage,127,127,True,heritage,127,1.0,heritage,127,1.0
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,2,m_mutation,,social gathering hubs,urban environments,plaza,85,85,True,forum,2871,0.15512847900390625,forum,2871,0.15512847900390625
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,2,l_mutation,,cultural identity,historical studies,heritage,127,127,True,memory,1403,0.2097412496805191,memory,1403,0.2097412496805191
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,2,s_mutation,,coastal areas,outdoor environments,beach,168,168,True,coast,1187,0.43855220079421997,dune,332,0.25105559825897217
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,2,l_mutation,,construction materials,nature,stone,243,243,True,concrete,5636,0.45489266514778137,brick,647,0.608161449432373
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,2,ml_mutation,,geometric properties,shapes,square,271,271,True,angle,13412,0.1704125851392746,edge,5013,0.26325830817222595
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,2,crossover,0,Historical Urban Landmarks,urban environments,plaza,85,85,True,heritage,127,0.18223613500595093,heritage,127,0.18223613500595093
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,2,crossover,1,Historical Urban Landmarks,historical studies,heritage,127,127,True,heritage,127,1.0,heritage,127,1.0
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,3,l_mutation,,open natural expanses,urban environments,plaza,85,85,True,commons,5140,0.045085906982421875,vista,1144,0.23067496716976166
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,3,m_mutation,,legal aspects of heritage,historical studies,heritage,127,127,True,custody,8177,0.010931232944130898,heir,1838,0.09752663969993591
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,3,m_mutation,,legal proceedings venues,social gathering hubs,venue,166,166,True,hearing,9396,0.23969507217407227,tribunal,7285,0.1338057667016983
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,3,l_mutation,,tidal environments,outdoor environments,beach,168,168,True,tide,9532,0.23309431970119476,current,4723,0.09342873096466064
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,3,l_mutation,,inland water bodies,coastal areas,lagoon,205,205,True,delta,10756,0.19244179129600525,reservoir,5726,0.4008552134037018
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,3,crossover,0,historical urban areas,urban environments,plaza,85,85,True,district,594,0.17540030181407928,heritage,127,0.18223613500595093
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,3,crossover,1,historical urban areas,historical studies,heritage,127,127,True,district,594,0.19259624183177948,heritage,127,1.0
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,4,m_mutation,,Cultivation Practices,outdoor environments,garden,10,10,True,cultivate,7259,0.22291648387908936,care,5180,0.19757933914661407
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,4,l_mutation,,spiritual gathering spaces,social gathering hubs,hall,15,15,True,sanctuary,195,0.22830839455127716,temple,7,0.30553925037384033
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,4,l_mutation,,architectural spaces,urban environments,plaza,85,85,True,monument,6,0.4121924936771393,monument,6,0.4121924936771393
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,4,s_mutation,,inlet features,coastal areas,lagoon,205,205,True,inlet,14506,0.42882540822029114,creek,4584,0.36622482538223267
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,4,ml_mutation,,materials,nature,stone,243,243,True,clay,2878,0.3882956802845001,marble,149,0.5828350782394409
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,4,crossover,0,spiritual_architecture,architectural spaces,monument,6,6,True,abbey,171,0.24765923619270325,cloister,154,0.1950720101594925
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,4,crossover,1,spiritual_architecture,spiritual gathering spaces,temple,7,7,True,abbey,171,0.27902883291244507,cloister,154,0.22859494388103485
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,5,ml_mutation,,societal symbols,architectural spaces,monument,6,6,True,symbol,3107,0.3425259590148926,symbol,3107,0.3425259590148926
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,5,l_mutation,,mystical realms,spiritual gathering spaces,temple,7,7,True,aura,3232,0.10893590748310089,aura,3232,0.10893590748310089
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,5,ml_mutation,,horticultural terms,outdoor environments,garden,10,10,True,bed,2050,0.3054763376712799,row,1296,0.2028992921113968
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,5,s_mutation,,formal gathering spaces,social gathering hubs,hall,15,15,True,auditorium,415,0.5654412508010864,auditorium,415,0.5654412508010864
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,5,m_mutation,,cultural_symbols,spiritual_architecture,mosque,33,33,True,symbol,3107,0.1926267445087433,symbol,3107,0.1926267445087433
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,5,crossover,0,sacred_architecture,architectural spaces,monument,6,6,True,sanctuary,195,0.3458538055419922,temple,7,0.3657456636428833
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,5,crossover,1,sacred_architecture,spiritual gathering spaces,temple,7,7,True,sanctuary,195,0.414521187543869,temple,7,1.0000001192092896
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,6,m_mutation,,symbols of remembrance,architectural spaces,monument,6,6,True,marker,8918,0.39487871527671814,legacy,1701,0.28927648067474365
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,6,ml_mutation,,architectural elements,spiritual gathering spaces,temple,7,7,True,column,993,0.1233113557100296,dome,189,0.31678393483161926
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,6,l_mutation,,agricultural practices,outdoor environments,garden,10,10,True,harvest,8758,0.2259690910577774,water,2237,0.27790123224258423
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,6,m_mutation,,architectural pathways,social gathering hubs,hall,15,15,True,corridor,1011,0.13520753383636475,corridor,1011,0.13520753383636475
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,6,s_mutation,,sacred_spaces,spiritual_architecture,mosque,33,33,True,sanctuary,195,0.3221708834171295,shrine,36,0.5632947087287903
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,6,crossover,0,spiritual_architectural_spaces,architectural spaces,monument,6,6,True,sanctuary,195,0.3458538055419922,temple,7,0.3657456636428833
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,6,crossover,1,spiritual_architectural_spaces,spiritual gathering spaces,temple,7,7,True,sanctuary,195,0.414521187543869,temple,7,1.0000001192092896
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,7,ml_mutation,,cultural heritage,architectural spaces,monument,6,6,True,heritage,127,0.4276186525821686,landmark,50,0.3969675600528717
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,7,ml_mutation,,sacred objects,spiritual gathering spaces,temple,7,7,True,relic,222,0.28890588879585266,statue,63,0.44256576895713806
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,7,l_mutation,,botanical elements,outdoor environments,garden,10,10,True,herb,17910,0.30813467502593994,bloom,7786,0.3215172290802002
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,7,ml_mutation,,social activity types,social gathering hubs,hall,15,15,True,meeting,2284,0.2828492820262909,party,1514,0.19170862436294556
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,7,m_mutation,,construction_materials,spiritual_architecture,mosque,33,33,True,stone,243,0.2585051953792572,stone,243,0.2585051953792572
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,7,crossover,0,spiritual architectural spaces,architectural spaces,monument,6,6,True,apse,9926,0.17426373064517975,sanctuary,195,0.3458538055419922
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,7,crossover,1,spiritual architectural spaces,spiritual gathering spaces,temple,7,7,True,apse,9926,0.15480917692184448,sanctuary,195,0.414521187543869
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,8,l_mutation,,cultural artifacts,architectural spaces,monument,6,6,True,artifact,600,0.2144785225391388,artifact,600,0.2144785225391388
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,8,m_mutation,,anatomical regions of the head,spiritual gathering spaces,temple,7,7,True,skull,4177,0.14555580914020538,skull,4177,0.14555580914020538
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,8,ml_mutation,,landscaping features,outdoor environments,garden,10,10,True,lawn,767,0.510353147983551,lawn,767,0.510353147983551
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,8,m_mutation,,architectural elements of buildings,social gathering hubs,hall,15,15,True,room,79,0.5343823432922363,room,79,0.5343823432922363
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,8,s_mutation,,sacred_spatial_architecture,spiritual_architecture,mosque,33,33,True,sanctuary,195,0.3221708834171295,shrine,36,0.5632947087287903
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,8,crossover,0,religious architectural spaces,architectural spaces,monument,6,6,True,temple,7,0.3657456636428833,temple,7,0.3657456636428833
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,8,crossover,1,religious architectural spaces,spiritual gathering spaces,temple,7,7,True,temple,7,1.0000001192092896,temple,7,1.0000001192092896
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,9,ml_mutation,,cultural symbols,architectural spaces,monument,6,6,True,memorial,1257,0.6253046989440918,memorial,1257,0.6253046989440918
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,9,l_mutation,,natural_formations,outdoor environments,garden,10,10,True,mound,1068,0.23423223197460175,cave,123,0.19189167022705078
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,9,s_mutation,,entryway social spaces,social gathering hubs,hall,15,15,True,lobby,1063,0.31836530566215515,terrace,397,0.29909297823905945
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,9,m_mutation,,cultural_symbols,spiritual_architecture,mosque,33,33,True,symbol,3107,0.1926267445087433,tradition,538,0.147735133767128
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,9,m_mutation,,defensive structures,urban environments,tower,38,38,True,castle,3,0.4952999949455261,castle,3,0.4952999949455261
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,9,crossover,0,fortified architectural elements,defensive structures,castle,3,3,True,gate,82,0.37194523215293884,tower,38,0.4952999949455261
ea_llm_self_adaptive_api_1364_run5_20260722_232301.json,1364,9,crossover,1,fortified architectural elements,architectural spaces,monument,6,6,True,gate,82,0.2546338438987732,tower,38,0.3986489176750183
ea_llm_self_adaptive_api_1365_run1_20260724_172056.json,1365,1,ml_mutation,,plant parts,food,vegetable,58,58,True,leaf,457,0.30257633328437805,root,358,0.2513270378112793
ea_llm_self_adaptive_api_1365_run1_20260724_172056.json,1365,1,m_mutation,,growth stages,colors,green,62,62,True,fresh,572,0.3105912506580353,fresh,572,0.3105912506580353
ea_llm_self_adaptive_api_1365_run1_20260724_172056.json,1365,1,s_mutation,,meal preparation,daily activities,cook,93,93,True,prepare,5308,0.3215583562850952,chop,75,0.28751131892204285
ea_llm_self_adaptive_api_1365_run1_20260724_172056.json,1365,1,s_mutation,,eye components,body parts,eye,1283,1283,True,pupil,59082,0.228414386510849,iris,685,0.253207266330719
ea_llm_self_adaptive_api_1365_run1_20260724_172056.json,1365,1,l_mutation,,industrial materials,nature,stone,1431,1431,True,concrete,5262,0.45489266514778137,concrete,5262,0.45489266514778137
ea_llm_self_adaptive_api_1365_run1_20260724_172056.json,1365,1,crossover,0,food colors,food,vegetable,58,58,True,apple,70,0.26106080412864685,green,62,0.2839203178882599
ea_llm_self_adaptive_api_1365_run1_20260724_172056.json,1365,1,crossover,1,food colors,colors,green,62,62,True,apple,70,0.22390268743038177,green,62,1.0
ea_llm_self_adaptive_api_1365_run1_20260724_172056.json,1365,2,l_mutation,,numerical concepts,meal preparation,dice,44,44,True,number,18293,0.08115073293447495,count,18116,0.16727450489997864
ea_llm_self_adaptive_api_1365_run1_20260724_172056.json,1365,2,ml_mutation,,plant descriptors,food,vegetable,58,58,True,texture,4499,0.26847413182258606,flavor,1168,0.37326914072036743
ea_llm_self_adaptive_api_1365_run1_20260724_172056.json,1365,2,ml_mutation,,optical properties,colors,green,62,62,True,refraction,29403,-0.041143499314785004,refraction,29403,-0.041143499314785004
