trace_file,game,method,game_number,target,target_source,provenance_hash,trace_schema_version,sigma_mode,generation,source_event,operator,hypothesis_name,parent_id,parent_rank,predicted_closeness,predicted_closeness_clamped,predicted_bucket,self_report_parse_failed,injected_rationale_hash,rationale_inherited,rationale_truncated,basis_words_count,proposed_word,realized_rank,proposed_word_invalid,child_best_word,child_best_rank
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,ml_mutation,dietary terminology,6b697df569bf4f77be42a96df6c8f21c,30,0.5,False,top500,False,,False,False,1,protein,663,False,calorie,465
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,l_mutation,symbolism,5823b62ec9f448198a88ad5c1c2104fe,1182,0.3,False,beyond,False,,False,False,1,symbol,15816,False,symbol,15816
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,s_mutation,storage furniture,f7319b405f1e40349d3529834676454e,1328,0.6,False,top500,False,,False,False,1,chest,2289,False,shelf,1747
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,l_mutation,sustainability,098cc0d0d935487da9a6be939b7ddb15,1551,0.2,False,beyond,False,,False,False,1,eco,34671,False,renewable,12299
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,OPERATOR_SAMPLED,m_mutation,capturing items,2cdf008b254842d69bc9ced87cf231e0,1984,0.3,False,top500,False,,False,False,1,capture,39911,False,collect,3137
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,1,CROSSOVER,crossover,nutritional_components,6b697df569bf4f77be42a96df6c8f21c;7c6996c20f7a4bfdb3156c27c102c134,30,0.7,False,top500,False,,False,False,3,fiber,2378,False,grain,298
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,m_mutation,botanical terms,6b697df569bf4f77be42a96df6c8f21c,30,0.4,False,top500,False,,False,False,1,produce,715,False,seed,523
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,l_mutation,landscapes,c68e6968e6ea46a19d0b5b0dc8278446,298,0.3,False,top500,False,7a538c775187c134,True,False,1,slope,,True,ridge,7049
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,m_mutation,Chemical foundations,71509ceeffb146428f8fac19eaf27822,377,0.3,False,top500,False,86fdd213046752b7,True,False,1,chemistry,4961,False,compound,962
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,ml_mutation,plant descriptors,5823b62ec9f448198a88ad5c1c2104fe,695,0.3,False,top500,False,,False,False,1,bushy,42077,False,tall,4109
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,OPERATOR_SAMPLED,s_mutation,storage furniture,f7319b405f1e40349d3529834676454e,1328,0.7,False,top500,False,,False,False,1,closet,22869,False,buffet,1061
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,2,CROSSOVER,crossover,nutritional_food_components,6b697df569bf4f77be42a96df6c8f21c;c68e6968e6ea46a19d0b5b0dc8278446,30,0.6,False,top500,False,,False,False,3,grain,298,False,grain,298
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,l_mutation,chemical_substances,c68e6968e6ea46a19d0b5b0dc8278446,3,0.2,False,beyond,False,7a538c775187c134,True,False,1,salt,123,False,soda,15
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,ml_mutation,plant descriptors,6b697df569bf4f77be42a96df6c8f21c,30,0.5,False,top500,False,,False,False,1,spiky,28711,False,sweet,48
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,m_mutation,chemical origins,71509ceeffb146428f8fac19eaf27822,377,0.4,False,top500,False,86fdd213046752b7,True,False,1,chemical,907,False,chemical,907
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,l_mutation,origins and initiations,14f8b940075b4fa284ece321beadc69a,523,0.4,False,top500,False,6043a16d9605e7b8,True,False,1,origin,5758,False,origin,5758
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,OPERATOR_SAMPLED,m_mutation,written_material_components,5823b62ec9f448198a88ad5c1c2104fe,695,0.3,False,beyond,False,,False,False,1,page,12969,False,sheet,2963
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,3,CROSSOVER,crossover,nutrient_chemicals,c68e6968e6ea46a19d0b5b0dc8278446;963a273c4f1b4de194cfb6a5d2df8cd3,3,0.5,False,top500,False,,False,False,3,grain,298,False,malt,114
ea_llm_self_adaptive_api_1392_run1_20260721_131533.json,api,ea_llm_self_adaptive,1392,syrup,solved,bd9f2858283673a2,3,frozen_uniform,4,OPERATOR_SAMPLED,m_mutation,sweetener_terms,c68e6968e6ea46a19d0b5b0dc8278446,3,0.4,False,top500,False,7a538c775187c134,True,False,1,confection,323,False,syrup,1
